Channel 0:
-1.0040853 0.6528876
-0.99798065 0.6574675
-0.9926747 0.6617103
-0.995177 0.6728538
-1.0054874 0.69089806
-1.0107485 0.7061217
-1.0109603 0.718525
-1.0232477 0.72414017
-1.0476109 0.7229673
-1.0804496 0.72923154
-1.1217638 0.7429329
-1.1680754 0.74773633
-1.2193842 0.74364185
-1.2678308 0.7446952
-1.3134154 0.75089645
-1.3559799 0.75692016
-1.3955247 0.7627665
-1.4238102 0.7585306
-1.440836 0.7442127
-1.4561294 0.7447389
-1.4696907 0.76010936
-1.486322 0.778069
-1.5060236 0.7986179
-1.5302821 0.805477
-1.5590975 0.79864633
-1.5808257 0.79611474
-1.5954664 0.7978822
-1.6097109 0.80229586
-1.6235594 0.8093558
-1.6247144 0.8175411
-1.6131759 0.82685184
-1.6058688 0.84246945
-1.6027935 0.86439383
-1.5931 0.88391846
-1.5767882 0.9010434
-1.5633502 0.91322577
-1.5527859 0.9204656
-1.5407836 0.92631567
-1.5273435 0.9307761
-1.5196224 0.9404826
-1.5176203 0.95543486
-1.513563 0.9688355
-1.5074505 0.9806844
-1.5059595 0.98708576
-1.50909 0.9880396
-1.5073149 0.9897597
-1.5006343 0.99224603
-1.5078702 0.99983335
-1.5290225 1.0125216
-1.5515153 1.0257852
-1.5753491 1.039624
-1.6100497 1.0537992
-1.6556177 1.0683106
-1.7081292 1.0823027
-1.7675843 1.0957755
-1.8074706 1.0997422
-1.8277878 1.0942025
-1.8484778 1.0869904
-1.869541 1.0781054
-1.8840866 1.0808544
-1.8921145 1.095237
-1.9015654 1.1083442
-1.9124392 1.1201761
-1.9214766 1.1189703
-1.9286777 1.1047268
-1.9352028 1.0974936
-1.941052 1.097271
-1.9412229 1.0916595
-1.9357156 1.0806599
-1.939648 1.0726697
-1.9530202 1.0676897
-1.954143 1.0603819
-1.9430165 1.0507467
-1.9305856 1.0440173
-1.9168503 1.0401936
-1.898519 1.0312465
-1.875592 1.0171763
-1.8485312 1.0002745
-1.8173366 0.9805416
-1.7951162 0.96986836
-1.78187 0.9682548
-1.7768487 0.9680825
-1.7800522 0.9693512
-1.7867899 0.96656793
-1.7970622 0.95973265
-1.7995572 0.9593028
-1.7942754 0.96527815
-1.7751334 0.96090597
-1.7421314 0.94618624
-1.7156551 0.9282284
-1.6957046 0.9070324
-1.7150271 0.9131886
-1.7736228 0.9466969
-1.8712473 0.99507934
-2.0079005 1.0583359
-2.1743152 1.1296407
-2.370491 1.2089939
-2.5762322 1.286288
-2.791539 1.3615232
-2.9755502 1.4246843
-3.1282666 1.4757717
-3.2308457 1.5143422
-3.2832878 1.5403957
-3.3292537 1.5544763
-3.3687434 1.5565834
-3.3935921 1.560423
-3.4038005 1.5659947
-3.4123254 1.571866
-3.4191673 1.5780373
-3.4301867 1.5837446
-3.4453835 1.5889883
-3.4657497 1.6027875
-3.4912841 1.6251426
-3.5115323 1.6410178
-3.5264938 1.6504129
-3.5374575 1.6536996
-3.5444238 1.6508775
-3.5475297 1.653728
-3.5467758 1.662251
-3.5503154 1.6709666
-3.5581489 1.6798751
-3.5591223 1.688941
-3.5532353 1.6981641
-3.5561073 1.7085077
-3.5677376 1.7199714
-3.5780725 1.7240682
-3.5871127 1.7207978
-3.5852332 1.7124178
-3.572434 1.6989286
-3.5630865 1.6953478
-3.55719 1.7016753
-3.5547132 1.7067273
-3.5556562 1.7105038
-3.5556583 1.7080382
-3.5547192 1.6993304
-3.5605853 1.6936355
-3.5732565 1.690953
-3.5892835 1.6876504
-3.6086664 1.6837275
-3.6119232 1.6749066
-3.5990534 1.6611874
-3.583201 1.6497463
-3.5643659 1.6405835
-3.5623715 1.6308967
-3.5772185 1.6206863
-3.592279 1.6149647
-3.6075528 1.6137316
-3.6033607 1.6141199
-3.5797029 1.6161293
-3.565598 1.6125402
-3.5610466 1.603353
-3.5441499 1.5941076
-3.5149074 1.5848039
-3.4794185 1.5690477
-3.4376836 1.546839
-3.3951552 1.5223862
-3.3518343 1.4956897
-3.298102 1.4806968
-3.2339587 1.4774072
-3.1503901 1.464191
-3.047396 1.4410479
-2.8273094 1.38177
-2.49013 1.2863572
-2.179185 1.1816363
-1.8944739 1.0676073
-1.7325814 1.0090889
-1.6935071 1.0060813
-1.6794745 1.0040863
-1.6904836 1.0031037
-1.6070889 0.97876847
-1.4292904 0.9310802
-1.2733899 0.8853252
-1.1393876 0.8415034
-1.0456517 0.81098866
-0.99218243 0.7937809
-0.9492561 0.7820744
-0.9168729 0.77586913
-0.90347075 0.77644014
-0.90904963 0.7837877
-0.90724826 0.78596294
-0.8980666 0.7829659
-0.8980439 0.7809484
-0.90717995 0.7799103
-0.91598356 0.7799096
-0.9244547 0.7809459
-0.921095 0.7816349
-0.90590465 0.7819767
-0.8939424 0.7805649
-0.8852082 0.77739954
-0.88059616 0.7817512
-0.88010633 0.79362
-0.8845211 0.7884644
-0.89384055 0.7662846
-0.91331 0.7504833
-0.9429292 0.7410607
-1.0558269 0.749154
-1.2520027 0.7747632
-1.5483972 0.8505062
-1.94501 0.9763829
-2.1848717 1.0589166
-2.2679822 1.0981069
-2.3070602 1.1192787
-2.302105 1.1224318
-2.2972202 1.1245888
-2.2924056 1.12575
-2.2889872 1.1253647
-2.2869644 1.1234329
-2.2879581 1.1303122
-2.2919683 1.1460025
-2.3054714 1.1621757
-2.3284674 1.1788313
-2.3364928 1.1894046
-2.3295474 1.1938952
-2.3094263 1.188522
-2.2761292 1.1732851
-2.258464 1.1699202
-2.2564304 1.1784275
-2.2494037 1.1773193
-2.2373843 1.1665957
-2.2239017 1.1665981
-2.2089558 1.1773264
-2.2160034 1.182271
-2.2450442 1.1814318
-2.2515469 1.1780006
-2.2355108 1.1719773
-2.208291 1.1613533
-2.1698875 1.146129
-2.13444 1.1344024
-2.1019478 1.1261739
-2.0389187 1.1084801
-1.9453526 1.0813214
-1.8553976 1.0624948
-1.7690536 1.0520005
-1.7216743 1.0490586
-1.7132596 1.053669
-1.7163787 1.0518787
-1.7310314 1.0436873
-1.7388641 1.040302
-1.7398764 1.041722
-1.7427636 1.0425029
-1.7475259 1.042644
-1.7553144 1.0416539
-1.766129 1.0395323
-1.7794586 1.0384791
-1.7953036 1.0384942
-1.8300729 1.0527253
-1.8837667 1.0811725
-1.9243331 1.098371
-1.9517722 1.1043211
-1.9496169 1.1056546
-1.9178674 1.1023718
-1.853522 1.08871
-1.7565805 1.0646691
-1.6936232 1.0390905
-1.6646502 1.0119739
-1.6322296 0.9921653
-1.5963613 0.97966504
-1.5244857 0.94899726
-1.4166025 0.9001619
-1.3304148 0.8597765
-1.2659228 0.82784104
-1.1998158 0.80023813
-1.132094 0.77696764
-1.0622004 0.75589967
-0.9901349 0.7370342
-0.94219136 0.725739
-0.9183699 0.7220143
-0.90629894 0.7114122
-0.90597844 0.6939328
-0.88840246 0.6797242
-0.85357094 0.66878647
-0.81977046 0.6695225
-0.78700083 0.6819323
-0.7676291 0.6834768
-0.76165515 0.67415607
-0.75658834 0.6771675
-0.75242865 0.6925111
-0.74072975 0.71229225
-0.72149175 0.736511
-0.7005552 0.7496173
-0.6779201 0.75161135
-0.6567118 0.74990594
-0.63693047 0.7445011
-0.6137641 0.75168663
-0.5872127 0.77146256
-0.5632104 0.7691463
-0.54175735 0.7447381
-0.5310308 0.73253393

Channel 50:
-0.7751833 0.88208836
-0.77715653 0.86911964
-0.7811028 0.8431819
-0.8008413 0.8348397
-0.8363718 0.8440928
-0.87172574 0.84280145
-0.906903 0.8309656
-0.94069815 0.8050339
-0.9731111 0.7650064
-0.9773085 0.74376893
-0.9532903 0.74132156
-0.95223093 0.73418194
-0.97413033 0.72234994
-0.9991737 0.72577834
-1.0273609 0.7444674
-1.0864918 0.7902425
-1.1765661 0.86310375
-1.2683698 0.9197995
-1.3619025 0.96032965
-1.4182378 0.9757407
-1.4373759 0.9660325
-1.4445425 0.9640849
-1.4397383 0.96989775
-1.4344208 0.9749216
-1.4285905 0.97915626
-1.4200999 0.97808164
-1.4089489 0.97169757
-1.4233785 0.9679074
-1.4633888 0.9667111
-1.4813144 0.9630992
-1.4771547 0.95707166
-1.4600196 0.94557846
-1.4299085 0.92861944
-1.4061812 0.9155463
-1.3888377 0.9063591
-1.3867359 0.9125682
-1.3998761 0.93417376
-1.4019278 0.94583654
-1.3928914 0.9475564
-1.3910102 0.9491365
-1.3962846 0.9505767
-1.39043 0.9419812
-1.373446 0.92335
-1.3535568 0.90070474
-1.3307619 0.8740455
-1.3098285 0.84643143
-1.2907568 0.81786263
-1.2841654 0.8015768
-1.2900541 0.79757416
-1.2900009 0.8022032
-1.2840061 0.815464
-1.2642494 0.83072615
-1.230731 0.8479893
-1.2011973 0.84636813
-1.1756486 0.8258625
-1.1607841 0.804006
-1.1566043 0.7807987
-1.1573029 0.7616042
-1.1628798 0.74642277
-1.1777426 0.72857445
-1.2018912 0.7080592
-1.2061903 0.7001693
-1.1906402 0.7049048
-1.1538628 0.7098614
-1.0958585 0.71503896
-1.0498188 0.71418315
-1.0157437 0.707294
-0.98761946 0.7115276
-0.96544564 0.72688395
-0.96056736 0.74995244
-0.9729844 0.7807331
-0.9876287 0.79765767
-1.0045006 0.80072606
-0.9979663 0.8051177
-0.9680259 0.81083274
-0.93934214 0.8207098
-0.9119148 0.83474916
-0.8912138 0.8606303
-0.87723887 0.8983533
-0.8719522 0.9325268
-0.8753536 0.9631511
-0.88152695 0.98221964
-0.89047223 0.9897326
-0.8946066 0.99721444
-0.89392996 1.0046647
-0.9066837 1.0139252
-0.9328675 1.0249957
-0.9460646 1.0292906
-0.946275 1.0268102
-0.947634 1.0255643
-0.9501416 1.0255535
-0.9440645 1.0167751
-0.9294027 0.9992291
-0.93153137 0.97547376
-0.9504504 0.9455095
-0.9602021 0.9244691
-0.9607863 0.9123528
-0.9585576 0.91088307
-0.95351607 0.9200603
-0.95641756 0.9286073
-0.9672622 0.9365243
-0.97662127 0.932861
-0.9844949 0.9176171
-0.97803265 0.89939874
-0.9572347 0.8782059
-0.9499135 0.8519481
-0.95606893 0.8206252
-0.9567384 0.7900962
-0.9519219 0.7603612
-0.93273675 0.72997916
-0.8991832 0.6989504
-0.8925274 0.67328084
-0.9127693 0.65297043
-0.92356575 0.64298075
-0.9249165 0.6433117
-0.9332231 0.6330686
-0.9484857 0.6122515
-0.9591397 0.5967466
-0.9651853 0.5865538
-0.9699282 0.58110744
-0.9733684 0.58040726
-0.9776097 0.57847077
-0.9826517 0.5752981
-0.9835535 0.5768901
-0.98031485 0.58324695
-0.989152 0.59275067
-1.0100648 0.60540116
-1.0362202 0.604346
-1.067618 0.5895852
-1.0747707 0.5862915
-1.0576781 0.5944648
-1.0584061 0.6020917
-1.0769548 0.60917234
-1.090833 0.6101372
-1.1000409 0.6049862
-1.0958524 0.60519904
-1.0782673 0.6107757
-1.0720656 0.61611944
-1.0772471 0.62123036
-1.0825745 0.6218623
-1.0880475 0.6180153
-1.0821959 0.61680853
-1.0650196 0.6182419
-1.0546689 0.6232844
-1.0511439 0.6319359
-1.0423446 0.63880813
-1.0282713 0.643901
-1.013563 0.64725626
-0.9982197 0.6488738
-0.983745 0.64918846
-0.97013855 0.6482
-0.97551274 0.6459084
-0.99986744 0.6423137
-1.0128565 0.6410811
-1.0144801 0.6422107
-1.0101613 0.640295
-0.9999002 0.6353339
-0.9949827 0.6363873
-0.9954088 0.64345527
-0.99153394 0.6486369
-0.9833584 0.65193224
-0.9780922 0.6543032
-0.9757354 0.6557497
-0.97885454 0.66248465
-0.9874491 0.67450786
-0.9894353 0.685424
-0.9848134 0.69523287
-0.99242455 0.7004742
-1.012269 0.7011482
-1.0456425 0.7078016
-1.092545 0.7204345
-1.1393868 0.7262335
-1.186168 0.7251988
-1.232611 0.7293901
-1.2787162 0.73880744
-1.3205187 0.7460072
-1.3580186 0.7509893
-1.3882365 0.7472247
-1.4111719 0.7347131
-1.433353 0.73517513
-1.4547796 0.74861073
-1.4759638 0.76432633
-1.4969054 0.78232193
-1.5235832 0.7916211
-1.5559973 0.7922238
-1.5793605 0.7938515
-1.5936728 0.79650426
-1.607774 0.80031735
-1.6216643 0.80529094
-1.6216545 0.8114577
-1.6077443 0.8188176
-1.6028932 0.8318798
-1.6071014 0.8506441
-1.6022708 0.8661392
-1.5884019 0.8783649
-1.5765982 0.89227873
-1.5668598 0.9078809
-1.5565275 0.918427
-1.5456012 0.92391706
-1.5401604 0.93412554
-1.5402052 0.9490526
-1.5376532 0.9635405
-1.5325042 0.9775893
-1.5318034 0.98537534
-1.5355505 0.9868984
-1.5349345 0.9883679
-1.5299554 0.9897838
-1.5370848 1.0004609
-1.5563229 1.0203989
-1.576698 1.0361923
-1.5982097 1.0478411
-1.6288807 1.0603714
-1.6687107 1.0737832
-1.7174808 1.0869131
-1.7751908 1.0997612
-1.8132138 1.1004605
-1.8315495 1.0890112
-1.8483578 1.0809722
-1.8636388 1.0763439
-1.8766861 1.0840199
-1.8874998 1.1040003
-1.8988612 1.1178182
-1.9107695 1.1254737
-1.9206948 1.1217088
-1.9286375 1.106523
-1.9340758 1.0980549
-1.9370098 1.0963044
-1.9370961 1.0887401
-1.9343345 1.075362
-1.9391137 1.0683124
-1.9514335 1.0675914
-1.9508853 1.0628092
-1.9374691 1.0539653
-1.9246397 1.0458432
-1.9123974 1.0384426
-1.8952475 1.0285678
-1.8731906 1.0162184
-1.8458154 1.0006634
-1.8131223 0.9819028
-1.7902896 0.97224975
-1.7773174 0.9717041
-1.7727454 0.97145855
-1.7765737 0.97151315
-1.7800915 0.9668733
-1.7832985 0.9575387
-1.7809019 0.95520914
-1.772902 0.9598844
-1.7537209 0.9564194
-1.7233586 0.94481415
-1.6975095 0.9258678
-1.6761737 0.89958036
-1.6798809 0.89990896
-1.7086313 0.9268536
-1.7854253 0.9660907
-1.9102628 1.0176201
-2.080166 1.083415
-2.2951348 1.1634755
-2.5229774 1.242435
-2.7636938 1.3202937
-2.9629343 1.3854811
-3.1206994 1.4379975
-3.2225194 1.4793863
-3.2683954 1.5096482
-3.3107014 1.5274439
-3.3494372 1.5327737
-3.375471 1.5404449
-3.3888037 1.5504571
-3.3986316 1.5572547
-3.4049547 1.5608377
-3.4166622 1.5673239
-3.433754 1.5767128
-3.4543805 1.591902
-3.478542 1.612891
-3.498393 1.6286082
-3.5139327 1.6390541
-3.5245738 1.643004
-3.5303159 1.6404576
-3.5329866 1.6444238
-3.532586 1.6549025
-3.5365274 1.6646051
-3.5448105 1.6735318
-3.5452452 1.6824937
-3.5378315 1.6914911
-3.5384932 1.7019286
-3.5472293 1.7138064
-3.556069 1.7180696
-3.5650115 1.7147181
-3.5623012 1.7070463
-3.5479374 1.6950545
-3.538153 1.6927282
-3.532948 1.7000675
-3.530445 1.7075782
-3.5306442 1.7152601
-3.5308762 1.7143005
-3.5311406 1.7046993
-3.5377865 1.6991296
-3.5508127 1.697591
-3.5668511 1.69485
-3.5859013 1.690907
-3.5881586 1.6797132
-3.5736225 1.6612685
-3.5585775 1.6458205
-3.5430226 1.6333702
-3.5442834 1.6249211
-3.5623589 1.6204733
-3.5767398 1.616355
-3.5874252 1.6125662
-3.584015 1.6127807
-3.566508 1.6169982
-3.5549078 1.6142647
-3.549214 1.6045806
-3.5281973 1.5928786
-3.4918587 1.5791588
-3.4539647 1.561102
-3.4145164 1.5387082
-3.3751361 1.5150266
-3.3358243 1.4900569
-3.2790797 1.4740233
-3.2049026 1.4669261
-3.1131277 1.4484497
-3.003755 1.4185944
-2.768355 1.3458681
-2.4069276 1.2302711
-2.0871003 1.1154566
-1.8088737 1.0014243
-1.6527678 0.9455732
-1.6187826 0.94790334
-1.6147605 0.9523939
-1.6407013 0.9590448
-1.5633868 0.93965364
-1.3828171 0.89422035
-1.2314909 0.85189694
-1.1094077 0.8126837
-1.0271754 0.787603
-0.9847934 0.77665484
-0.94482124 0.7699635
-0.9072586 0.7675289
-0.8920856 0.7715348
-0.89930224 0.78198105
-0.89708585 0.7862686
-0.88543653 0.7843976
-0.8830966 0.7823504
-0.89006597 0.78012735
-0.8969041 0.7816543
-0.903611 0.78693104
-0.89993024 0.78893304
-0.88586175 0.7876599
-0.8760195 0.7855574
-0.870403 0.78262544
-0.86892647 0.7862962
-0.8715898 0.7965697
-0.87771523 0.7903077
-0.88730276 0.7675102
-0.9109316 0.7517705
-0.94860184 0.74308866
-1.085161 0.7562807
-1.3206092 0.79134667
-1.6233702 0.8671844
-1.9934435 0.983794
-2.2095895 1.0600841
-2.2718077 1.096055
-2.3002114 1.1138599
-2.294801 1.1134988
-2.2882273 1.1141245
-2.2804902 1.1157373
-2.275205 1.1160524
-2.2723722 1.1150695
-2.2726457 1.1257292
-2.2760258 1.1480315
-2.2909317 1.1653053
-2.3173635 1.1775506
-2.3264236 1.1899065
-2.3181124 1.2023726
-2.2983139 1.1976699
-2.2670288 1.1757985
-2.249258 1.1693
-2.2450023 1.178174
-2.235961 1.179361
-2.2221346 1.1728609
-2.2101212 1.1766984
-2.1999211 1.1908735
-2.2092123 1.1951797
-2.2379951 1.1896167
-2.2432654 1.1873164
-2.2250235 1.1882794
-2.1970532 1.1786988
-2.1593537 1.1585748
-2.1200426 1.1438158
-2.0791192 1.1344216
-2.005423 1.1155218
-1.8989546 1.0871165
-1.8029964 1.0639282
-1.7175481 1.0459571
-1.6718264 1.0386083
-1.6658312 1.041882
-1.6678705 1.0371356
-1.6779441 1.024369
-1.6838522 1.0205581
-1.685595 1.025703
-1.6890234 1.0271146
-1.6941378 1.0247931
-1.7012527 1.0213144
-1.7103684 1.0166782
-1.7201679 1.0133767
-1.7306509 1.0114096
-1.7667392 1.0258353
-1.8284324 1.0566534
-1.8751249 1.0738868
-1.9068165 1.0775352
-1.904851 1.0780909
-1.8692287 1.0755538
-1.7968965 1.0589963
-1.6878538 1.0284185
-1.616694 0.9960223
-1.5834169 0.96180785
-1.5533336 0.94057083
-1.5264432 0.93231136
-1.4678676 0.9120898
-1.3776063 0.87990606
-1.3041108 0.8498247
-1.247381 0.821846
-1.1850659 0.7981733
-1.1171659 0.77880675
-1.050041 0.7620074
-0.98369116 0.7477753
-0.94059086 0.73773324
-0.92074 0.7318813
-0.9090629 0.71964407
-0.9055593 0.70102155
-0.88435197 0.6863174
-0.8454408 0.67553157
-0.8098874 0.6765873
-0.7776917 0.68948454
-0.7611311 0.69474065
-0.7602055 0.6923555
-0.7594821 0.69949263
-0.75896084 0.71615213
-0.7495643 0.73369217
-0.73129255 0.7521125
-0.71079963 0.7594237
-0.6880857 0.7556257
-0.6637006 0.7546152
-0.6376444 0.75639236
-0.6126647 0.76680773
-0.58876157 0.7858613
-0.5677078 0.78492945
-0.5495033 0.7640121
-0.5404011 0.75355345

Channel 51:
-0.7845398 0.90343577
-0.782534 0.89395046
-0.77852213 0.87497985
-0.79685694 0.8697923
-0.8375381 0.8783876
-0.8728609 0.87672895
-0.90282536 0.86481637
-0.9330739 0.83644587
-0.9636064 0.7916174
-0.96849334 0.77088773
-0.94773465 0.7742568
-0.94871974 0.7698007
-0.9714484 0.75751936
-0.9991939 0.7611018
-1.0319562 0.7805481
-1.0980918 0.82530177
-1.197601 0.8953627
-1.2903359 0.94816566
-1.3762966 0.9837106
-1.4263604 0.99530655
-1.4405271 0.9829534
-1.447229 0.97725403
-1.4464664 0.97820836
-1.4422302 0.98186094
-1.4345205 0.9882118
-1.4253505 0.98870474
-1.4147204 0.9833398
-1.4304259 0.9810972
-1.472467 0.981977
-1.4909513 0.9806589
-1.4858786 0.97714293
-1.4709946 0.9654505
-1.446299 0.94558173
-1.4247543 0.9321321
-1.4063601 0.92510176
-1.4023397 0.9321432
-1.412693 0.9532565
-1.4150928 0.96443033
-1.4095392 0.96566474
-1.4096702 0.9686287
-1.4154856 0.9733223
-1.4108529 0.9647196
-1.3957716 0.9428208
-1.3780288 0.9165478
-1.357624 0.88590056
-1.335392 0.8576605
-1.3113326 0.8318275
-1.2999812 0.8160336
-1.3013376 0.81027883
-1.2997856 0.8122176
-1.295325 0.82185006
-1.2751436 0.836392
-1.2392414 0.8558433
-1.2086842 0.8545074
-1.1834719 0.8323842
-1.1690019 0.8093999
-1.1652745 0.7855545
-1.163652 0.7653077
-1.1641344 0.7486597
-1.1747073 0.72955173
-1.1953704 0.70798373
-1.199284 0.69809186
-1.1864479 0.69987607
-1.1510309 0.70365167
-1.0930333 0.70941865
-1.0470867 0.70948803
-1.0131909 0.7038598
-0.9830136 0.70869124
-0.95655453 0.72398233
-0.94910395 0.7464303
-0.96066177 0.776035
-0.975993 0.79177934
-0.9950975 0.79366314
-0.99088156 0.79672915
-0.96334517 0.8009774
-0.9356587 0.8120973
-0.907822 0.830089
-0.88680464 0.8583012
-0.87260646 0.8967342
-0.8649722 0.9311373
-0.8639018 0.9615108
-0.86735517 0.9814404
-0.87533224 0.9909263
-0.8762535 1.0000244
-0.87011886 1.0087345
-0.88110256 1.0171926
-0.9092047 1.0253985
-0.9212658 1.0295045
-0.9172858 1.0295109
-0.91637945 1.0306981
-0.9185469 1.0330666
-0.91345936 1.0237501
-0.90111685 1.0027484
-0.9069299 0.9781327
-0.9308983 0.949903
-0.9440031 0.9275247
-0.94624424 0.9109976
-0.94438773 0.90834403
-0.9384335 0.919564
-0.9386834 0.9310187
-0.94513714 0.942708
-0.95411265 0.9387255
-0.9656099 0.91907084
-0.96194977 0.8966234
-0.94313234 0.8713831
-0.93854475 0.84491384
-0.948187 0.8172159
-0.9549385 0.7864237
-0.9587993 0.75253725
-0.9444945 0.72090614
-0.91202414 0.6915303
-0.90708005 0.6685275
-0.92966205 0.6518977
-0.9450016 0.64117026
-0.95309865 0.6363449
-0.9605114 0.6239992
-0.96723986 0.6041329
-0.9759932 0.59095544
-0.9867714 0.58446676
-0.99683005 0.58025694
-1.0061691 0.578326
-1.0115778 0.577842
-1.013056 0.57880485
-1.0162843 0.58559245
-1.0212626 0.5982047
-1.0319426 0.6094678
-1.0483241 0.6193817
-1.0658742 0.61680937
-1.084593 0.60175085
-1.0845934 0.59721947
-1.065875 0.60321546
-1.0631453 0.60874873
-1.0764043 0.61381936
-1.0868264 0.61358535
-1.0944116 0.60804653
-1.0884342 0.608017
-1.0688939 0.61349666
-1.060083 0.6190982
-1.0620016 0.6248217
-1.0646905 0.6254369
-1.0681496 0.62094367
-1.059617 0.6182123
-1.0390928 0.6172428
-1.0261874 0.6219955
-1.020901 0.63247037
-1.0124477 0.637915
-1.0008277 0.6383294
-0.9852767 0.6394651
-0.96579456 0.64132214
-0.9539519 0.64415395
-0.94974864 0.6479603
-0.96208465 0.6486322
-0.99096 0.6461694
-1.0047715 0.64288664
-1.003519 0.6387838
-0.9977814 0.6348751
-0.9875586 0.6311607
-0.9829916 0.6333451
-0.9840804 0.6414286
-0.979827 0.64611393
-0.9702314 0.6474011
-0.96559715 0.64784056
-0.96592426 0.64743245
-0.9694673 0.65074414
-0.97622603 0.6577757
-0.97643095 0.6655506
-0.97008216 0.67406875
-0.9751859 0.6803001
-0.9917421 0.68424475
-1.0238789 0.69391865
-1.0715965 0.7093217
-1.1180362 0.7177848
-1.1631982 0.71930814
-1.208158 0.7253319
-1.2529157 0.73585624
-1.2926524 0.7428954
-1.327368 0.7464496
-1.35934 0.7434125
-1.3885679 0.7337841
-1.4164803 0.7340628
-1.4430771 0.74424857
-1.4679191 0.7581854
-1.4910066 0.7758732
-1.5192819 0.7859826
-1.5527445 0.7885138
-1.576558 0.7920011
-1.5907223 0.796445
-1.6039304 0.8012312
-1.6161826 0.8063599
-1.6162516 0.812325
-1.6041374 0.8191266
-1.6025039 0.8294692
-1.6113511 0.8433528
-1.6097938 0.8557756
-1.597832 0.8667375
-1.5875225 0.88165367
-1.5788655 0.9005245
-1.5699975 0.91409737
-1.5609187 0.9223726
-1.5579346 0.9343558
-1.5610454 0.95004714
-1.5614674 0.96609086
-1.5592003 0.9824869
-1.5598149 0.99011827
-1.5633109 0.9889849
-1.5627991 0.98885834
-1.5582796 0.9897386
-1.565079 1.0016913
-1.5831975 1.0247169
-1.6012368 1.041345
-1.6191967 1.0515759
-1.6467557 1.0631039
-1.6839138 1.0759292
-1.7283523 1.0883042
-1.780071 1.1002288
-1.8140054 1.0998609
-1.8301554 1.0872005
-1.8454242 1.0792875
-1.8598114 1.076122
-1.8734695 1.0846059
-1.8863983 1.1047391
-1.8990273 1.1174675
-1.9113566 1.1227908
-1.9213738 1.1184723
-1.9290788 1.1045119
-1.9328002 1.095584
-1.9325376 1.091689
-1.9323277 1.0843475
-1.9321706 1.0735595
-1.9384031 1.0687214
-1.9510249 1.0698333
-1.9508393 1.0666319
-1.9378464 1.0591173
-1.9249507 1.0515895
-1.9121519 1.0440483
-1.8939198 1.034684
-1.8702543 1.023496
-1.8429978 1.0088077
-1.8121502 0.99061894
-1.7900449 0.98206586
-1.7766819 0.9831482
-1.7697544 0.9832905
-1.7692626 0.9824927
-1.7694699 0.9768917
-1.7703762 0.96648765
-1.7643912 0.96386385
-1.7515152 0.96902025
-1.7306558 0.96586734
-1.7018136 0.95440507
-1.6788778 0.9351933
-1.6618485 0.9082321
-1.6571895 0.906187
-1.6649005 0.929058
-1.7239827 0.961546
-1.834436 1.003651
-2.0074224 1.0652188
-2.2429414 1.1462493
-2.4907658 1.226557
-2.7508955 1.3061423
-2.9625893 1.3709512
-3.125847 1.4209838
-3.2240596 1.4594634
-3.257227 1.4863904
-3.291478 1.5046952
-3.3268125 1.514378
-3.353788 1.5251102
-3.3724046 1.5368919
-3.385709 1.5448014
-3.3937016 1.5488389
-3.4065042 1.5566497
-3.4241176 1.5682334
-3.4459558 1.5836155
-3.4720192 1.6027963
-3.4918234 1.6175041
-3.5053687 1.6277394
-3.5138888 1.6325786
-3.5173838 1.6320214
-3.5196476 1.636509
-3.5206802 1.6460412
-3.524963 1.6553187
-3.5324955 1.6643414
-3.5325394 1.6740931
-3.5250943 1.6845738
-3.5252705 1.6956993
-3.5330675 1.7074698
-3.541221 1.7125921
-3.5497303 1.7110665
-3.5468655 1.7044183
-3.532626 1.6926477
-3.5238981 1.6897577
-3.5206819 1.6957484
-3.518125 1.7033529
-3.5162277 1.712571
-3.516085 1.7124377
-3.5176964 1.7029531
-3.5250037 1.6982949
-3.5380063 1.6984631
-3.5537636 1.6973546
-3.5722752 1.6949694
-3.573553 1.6833557
-3.5575979 1.6625128
-3.5440702 1.6453176
-3.5329695 1.6317701
-3.5354362 1.6233249
-3.5514705 1.6199818
-3.562799 1.6162245
-3.5694222 1.6120534
-3.5657923 1.6143271
-3.5519085 1.6230459
-3.5403194 1.6232176
-3.5310256 1.6148418
-3.506955 1.6030844
-3.4681072 1.5879455
-3.4318705 1.5700626
-3.3982453 1.5494361
-3.3646634 1.5274973
-3.331125 1.5042462
-3.277822 1.4895875
-3.2047544 1.4835212
-3.1054559 1.4631661
-2.9799266 1.428522
-2.7270498 1.3424269
-2.3468254 1.2048807
-2.0218635 1.0784922
-1.7521644 0.96326137
-1.6057408 0.90923584
-1.5825927 0.9164157
-1.581684 0.9245396
-1.6030145 0.9336075
-1.5194917 0.91273624
-1.331116 0.86192584
-1.1838363 0.81910604
-1.0776527 0.7842771
-1.0075225 0.76332676
-0.9734456 0.756255
-0.93785346 0.75363636
-0.9007462 0.7554709
-0.88695073 0.7630439
-0.89646703 0.7763553
-0.89544314 0.7833273
-0.88387907 0.78395975
-0.8795378 0.78297484
-0.88241917 0.78037244
-0.88606095 0.78326255
-0.8904631 0.79164505
-0.8869606 0.7937821
-0.8755537 0.78967357
-0.8681002 0.7862801
-0.8646001 0.7836019
-0.865432 0.7859977
-0.8705959 0.7934677
-0.8787806 0.78554773
-0.88998616 0.76223797
-0.9174087 0.7460636
-0.96104825 0.73702466
-1.1203578 0.7555938
