Channel 0:
-1.13497 0.64425576
-1.1310291 0.6420564
-1.1467733 0.6436792
-1.1822023 0.6491242
-1.2346146 0.63919914
-1.3040099 0.61390406
-1.3661909 0.5978686
-1.4211576 0.59109294
-1.4444077 0.5699677
-1.435941 0.53449297
-1.4283786 0.53202784
-1.4217203 0.56257236
-1.3992244 0.6077961
-1.3608906 0.6676991
-1.3429023 0.70270634
-1.3452592 0.7128179
-1.3523341 0.69097894
-1.364127 0.63718945
-1.3723674 0.60155106
-1.3770552 0.5840637
-1.3924161 0.55608714
-1.4184506 0.51762116
-1.4241817 0.51263857
-1.4096098 0.54113925
-1.368959 0.5774679
-1.3022292 0.62162447
-1.2575108 0.64023405
-1.2348034 0.6332967
-1.1974301 0.6382262
-1.1453911 0.65502256
-1.1092086 0.6898613
-1.088883 0.74274236
-1.0931399 0.7627745
-1.1219791 0.7499578
-1.1272471 0.74084187
-1.1089436 0.7354268
-1.1106863 0.7330406
-1.1324753 0.73368335
-1.1471574 0.7485964
-1.154733 0.77777964
-1.1509997 0.7906398
-1.1359575 0.78717685
-1.1331643 0.7773005
-1.1426201 0.7610109
-1.1350602 0.7395934
-1.1104845 0.7130482
-1.0841186 0.6808002
-1.0559623 0.64284956
-1.0698794 0.6261643
-1.1258698 0.6307445
-1.1589787 0.6451055
-1.1692061 0.6692471
-1.2121603 0.66879326
-1.2878413 0.6437438
-1.3305074 0.62260485
-1.3401585 0.6053764
-1.3233936 0.58416504
-1.2802129 0.55897075
-1.2964027 0.5602625
-1.3719627 0.5880402
-1.4222049 0.60170764
-1.4471292 0.6012648
-1.4387805 0.60021675
-1.3971592 0.59856355
-1.3609122 0.5842329
-1.3300393 0.55722487
-1.2999532 0.5317372
-1.2706542 0.50777
-1.2587425 0.4969337
-1.2642183 0.49922836
-1.2780734 0.5005779
-1.3003078 0.5009822
-1.2999578 0.5049319
-1.2770231 0.51242703
-1.2441564 0.5119893
-1.201357 0.50361896
-1.1785321 0.493554
-1.1756816 0.4817946
-1.1716478 0.47668248
-1.1664307 0.4782177
-1.168875 0.4785313
-1.1789801 0.4776233
-1.1870768 0.48033154
-1.1931646 0.48665595
-1.171947 0.50039744
-1.1234243 0.52155614
-1.0890629 0.53725266
-1.0688627 0.5474873
-1.0643693 0.5569168
-1.0755827 0.5655411
-1.0932686 0.5870395
-1.117427 0.6214119
-1.1426461 0.6560422
-1.1689258 0.69093037
-1.1771935 0.7192553
-1.1674494 0.7410171
-1.1624177 0.78282243
-1.1620984 0.8446712
-1.1747481 0.916166
-1.2003666 0.99730676
-1.2429112 1.0913315
-1.3023819 1.1982399
-1.3413742 1.2773509
-1.3598883 1.3286643
-1.3697829 1.3629023
-1.3710581 1.3800652
-1.3901775 1.3750584
-1.4271412 1.3478818
-1.472349 1.3287398
-1.5258011 1.3176321
-1.555033 1.2962806
-1.5600443 1.2646853
-1.5829219 1.2275519
-1.6236651 1.1848805
-1.6543125 1.1537993
-1.6748637 1.1343081
-1.689798 1.1019652
-1.6991156 1.0567701
-1.7097816 1.03406
-1.721796 1.0338346
-1.7257493 1.0300872
-1.7216408 1.0228182
-1.6989578 0.9960679
-1.6577001 0.94983643
-1.639542 0.9160495
-1.6444834 0.894707
-1.6482308 0.8780492
-1.6507837 0.8660759
-1.6313909 0.8622857
-1.5900527 0.8666786
-1.5342517 0.855119
-1.4639874 0.827607
-1.3699969 0.81904024
-1.2522805 0.8294188
-1.1435039 0.83294547
-1.0436674 0.8296201
-0.97244847 0.81628394
-0.9298472 0.79293674
-0.9027347 0.77336025
-0.8911111 0.75755453
-0.88993526 0.7428726
-0.8992073 0.72931445
-0.90576845 0.7027496
-0.90961874 0.66317797
-0.8882839 0.6534072
-0.8417641 0.6734371
-0.8225771 0.6957761
-0.83072305 0.7204242
-0.86316574 0.6887506
-0.9199053 0.60075545
-0.9402467 0.5491997
-0.9241902 0.5340834
-0.9330684 0.51290715
-0.9668814 0.48567092
-0.9957793 0.46916226
-1.0197622 0.4633811
-1.0308744 0.46232858
-1.0291157 0.46600473
-1.0485332 0.48761407
-1.0891273 0.5271566
-1.1566445 0.5192786
-1.251085 0.4639801
-1.2939287 0.4268524
-1.2851758 0.40789548
-1.2861443 0.3999802
-1.296834 0.40310663
-1.3260514 0.4041994
-1.3737962 0.4032585
-1.4811956 0.4205516
-1.6482496 0.45607865
-1.7720819 0.5043841
-1.8526928 0.565468
-1.8931578 0.61312914
-1.8934772 0.64736754
-1.8973289 0.674029
-1.9047129 0.69311345
-1.915842 0.7077356
-1.9307163 0.7178953
-1.9333148 0.7178743
-1.9236381 0.7076726
-1.9549726 0.70951307
-2.0273187 0.72339576
-2.0631418 0.73986006
-2.062442 0.758906
-2.0417247 0.78115684
-2.0009894 0.8066126
-1.9627312 0.8227769
-1.9269496 0.8296497
-1.9176232 0.8458032
-1.934752 0.87123764
-1.9494729 0.87302715
-1.9617858 0.8511719
-1.9856853 0.83506763
-2.0211713 0.82471424
-2.0077171 0.81752896
-1.9453226 0.8135117
-1.8544725 0.8042461
-1.7351668 0.7897321
-1.6506994 0.77167165
-1.6010704 0.7500649
-1.580568 0.7476367
-1.5891922 0.7643871
-1.6251043 0.78845865
-1.6883045 0.8198515
-1.7537756 0.8523917
-1.8215172 0.88607925
-1.8876314 0.9122087
-1.9521183 0.93078005
-1.9841632 0.96376705
-1.9837661 1.0111698
-2.0279834 1.0575022
-2.116815 1.102764
-2.2386074 1.1902465
-2.393361 1.3199496
-2.5468924 1.4210076
-2.6992018 1.4934207
-2.8169498 1.5359921
-2.9001367 1.548722
-2.9678395 1.552211
-3.0200582 1.5464593
-3.0461576 1.5566311
-3.046138 1.5827266
-3.0630956 1.613401
-3.0970306 1.6486542
-3.1429844 1.6879561
-3.200957 1.7313066
-3.2820146 1.7748523
-3.386157 1.8185936
-3.473208 1.8580345
-3.5431674 1.8931749
-3.6065533 1.9207708
-3.6633658 1.9408218
-3.701239 1.9548955
-3.7201731 1.9629921
-3.7422173 1.9634317
-3.7673717 1.9562141
-3.7863054 1.9454437
-3.7990189 1.9311209
-3.8121998 1.9249035
-3.825849 1.9267919
-3.8127944 1.9337641
-3.7730355 1.94582
-3.7601004 1.9655033
-3.7739894 1.9928143
-3.7786305 2.007493
-3.7740238 2.0095396
-3.7835305 2.009538
-3.8071504 2.007488
-3.827138 2.0063055
-3.843493 2.0059903
-3.8284206 1.9947014
-3.7819204 1.9724388
-3.7364974 1.9660487
-3.6921523 1.9755312
-3.6749377 1.9996164
-3.6848538 2.0383043
-3.691203 2.0525944
-3.6939864 2.0424867
-3.7118344 2.0409887
-3.7447474 2.0481
-3.7657657 2.0571876
-3.7748895 2.0682518
-3.7650027 2.0587912
-3.7361057 2.0288057
-3.7085195 2.023247
-3.6822445 2.0421147
-3.6834276 2.0550084
-3.7120688 2.0619283
-3.725699 2.0542605
-3.7243187 2.0320053
-3.7394552 2.025951
-3.771108 2.0360975
-3.7822034 2.0376973
-3.7727413 2.0307498
-3.7635186 2.015933
-3.754535 1.9932475
-3.734442 1.9581316
-3.70324 1.9105853
-3.6631365 1.8726369
-3.6141315 1.8442868
-3.5596676 1.8147304
-3.4997451 1.7839679
-3.2851686 1.6455871
-2.9159386 1.3995879
-2.4912605 1.1838516
-2.011134 0.9983779
-1.6921504 0.893252
-1.5343102 0.8684738
-1.4125121 0.84585255
-1.3267562 0.8253882
-1.240891 0.81490874
-1.1549165 0.81441414
-1.1303604 0.8291786
-1.1672226 0.859202
-1.1463525 0.88850373
-1.0677505 0.9170837
-1.0106642 0.923538
-0.9750937 0.90786684
-0.9509066 0.9043511
-0.93810254 0.91299075
-0.92042184 0.91091496
-0.8978643 0.8981237
-0.85586834 0.89951444
-0.79443395 0.9150874
-0.80056727 0.9390732
-0.8742682 0.971472
-0.9117993 1.0079467
-0.91316074 1.0484976
-0.9700365 1.0870893
-1.0824265 1.123722
-1.1941721 1.1515143
-1.3052733 1.170466
-1.3756832 1.1869636
-1.405402 1.2010068
-1.4492657 1.2035722
-1.5072747 1.1946595
-1.5653901 1.180326
-1.6236117 1.1605713
-1.6629816 1.1366153
-1.6835 1.1084578
-1.7110848 1.087378
-1.7457359 1.0733762
-1.7809684 1.0731374
-1.816782 1.0866618
-1.8332868 1.0844233
-1.830483 1.0664219
-1.8452586 1.0575335
-1.8776139 1.0577581
-1.924444 1.0666946
-1.9857483 1.0843431
-2.0173802 1.1019394
-2.0193398 1.1194837
-2.011191 1.1264286
-1.9929336 1.1227739
-1.9735892 1.1147147
-1.9531575 1.1022514
-1.9382298 1.084657
-1.9288061 1.0619316
-1.9448932 1.0598147
-1.9864917 1.0783062
-2.0416057 1.1021212
-2.1102345 1.13126
-2.14845 1.1425974
-2.156251 1.1361333
-2.1537933 1.1223509
-2.1410768 1.1012503
-2.1270354 1.1037133
-2.1116686 1.1297398
-2.1107745 1.1371543
-2.1243532 1.1259569
-2.1378694 1.1075096
-2.1513233 1.081813
-2.1703403 1.092398
-2.19492 1.1392652
-2.2209992 1.1702049
-2.2485783 1.1852173
-2.2473202 1.1948957
-2.2172253 1.1992403
-2.2247121 1.2142513
-2.2697802 1.2399287
-2.3010967 1.2702565
-2.3186612 1.3052347
-2.3078103 1.3185376
-2.2685442 1.3101649
-2.263192 1.3111718
-2.291753 1.3215578
-2.313963 1.3281167
-2.329822 1.3308487
-2.3389053 1.3388376
-2.341213 1.3520832
-2.3661304 1.3681319
-2.413657 1.3869834
-2.4389093 1.4088992
-2.441887 1.4338797
-2.429257 1.4486169
-2.401019 1.4531106
-2.409435 1.4279543
-2.4545043 1.373148
-2.447422 1.326069
-2.3881888 1.2867173
-2.3413496 1.2625458
-2.3069043 1.2535547
-2.3056602 1.2487421
-2.3376164 1.2481083
-2.3782105 1.2578232
-2.4274423 1.2778869
-2.495953 1.3085029
-2.583743 1.3496716
-2.5914583 1.37326
-2.519099 1.3792682
-2.5021574 1.3726428
-2.5406334 1.3533838
-2.5609949 1.3380475
-2.563242 1.3266342
-2.5614858 1.3224119
-2.555727 1.3253813
-2.559533 1.3594348
-2.572904 1.4245728
-2.6476846 1.4535378
-2.7838752 1.44633
-2.7558053 1.4093223
-2.5634744 1.342515
-2.4879262 1.3004172
-2.5291612 1.2830288
-2.5154457 1.2367426
-2.4467802 1.1615586
-2.4124475 1.1239666

Channel 2:
-0.31595206 -0.0022288375
-0.31605318 0.009943452
-0.31625542 0.034288034
-0.32540905 0.07543892
-0.34351403 0.13339612
-0.36253142 0.19298512
-0.38246107 0.25420588
-0.37342805 0.31006578
-0.33543223 0.3605647
-0.32927954 0.38542625
-0.35497 0.3846505
-0.38998407 0.36968902
-0.43432164 0.34054184
-0.46144867 0.31022096
-0.47136515 0.27872637
-0.43769157 0.25745142
-0.3604279 0.24639611
-0.34288132 0.25999784
-0.38505185 0.2982566
-0.39706272 0.34180772
-0.3789139 0.39065117
-0.3772561 0.4236046
-0.3920893 0.44066796
-0.42913276 0.45994544
-0.4883864 0.481437
-0.54747015 0.5149675
-0.60638404 0.560537
-0.63721746 0.5968903
-0.6399704 0.6240274
-0.6535673 0.6165137
-0.678008 0.57434934
-0.7296417 0.5606341
-0.80846834 0.575368
-0.9044324 0.5897962
-1.0175338 0.6039186
-1.0917854 0.6050247
-1.1271873 0.5931145
-1.1388346 0.60352755
-1.1267273 0.6362639
-1.1115674 0.65401506
-1.0933545 0.6567811
-1.082303 0.66151154
-1.078413 0.6682065
-1.0987408 0.6707621
-1.1432865 0.6691783
-1.203741 0.6548014
-1.2801046 0.6276314
-1.3399848 0.612293
-1.3833816 0.6087861
-1.400871 0.59513754
-1.3924532 0.57134724
-1.3848845 0.5661011
-1.3781644 0.5793989
-1.3578975 0.61309063
-1.3240836 0.6671761
-1.3068223 0.698934
-1.3061136 0.708364
-1.3160534 0.6874616
-1.3366418 0.63622683
-1.3567865 0.60130477
-1.376488 0.5826955
-1.3924698 0.5482508
-1.404732 0.4979707
-1.3912706 0.5018759
-1.3520857 0.5599664
-1.3052413 0.60673577
-1.2507377 0.6421842
-1.2137587 0.6592632
-1.1943046 0.65797305
-1.1604478 0.66060996
-1.1121881 0.6671741
-1.0698751 0.6946162
-1.0335089 0.74293625
-1.0304204 0.7618181
-1.0606096 0.7512617
-1.064899 0.73837197
-1.0432887 0.72314894
-1.043255 0.71377504
-1.0647974 0.71025014
-1.0785756 0.7162566
-1.0845892 0.73179436
-1.0871859 0.7415087
-1.0863652 0.74539983
-1.095398 0.7454603
-1.1142839 0.74169016
-1.1122694 0.7332157
-1.0893543 0.72003716
-1.0730437 0.69849396
-1.0633378 0.6685862
-1.0788684 0.6556789
-1.1196353 0.6597723
-1.1389642 0.6714466
-1.1368551 0.69070184
-1.1560872 0.6859882
-1.1966608 0.6573055
-1.2264991 0.6378534
-1.2456027 0.6276317
-1.2468545 0.6149309
-1.2302547 0.599751
-1.239385 0.59259737
-1.2742453 0.5934702
-1.3074675 0.59430563
-1.3390517 0.59510374
-1.3392713 0.59714854
-1.3081263 0.60043997
-1.2844497 0.5899662
-1.2682412 0.5657271
-1.2459356 0.5433361
-1.2175328 0.52279305
-1.2101159 0.51258284
-1.223685 0.5127055
-1.2484269 0.51154
-1.2843418 0.5090863
-1.2912623 0.51090616
-1.2691879 0.5169996
-1.2370734 0.51996446
-1.1949185 0.5198008
-1.1759279 0.5095723
-1.1801016 0.48927897
-1.1791592 0.48308417
-1.173101 0.49098787
-1.1741855 0.49708182
-1.1824131 0.5013659
-1.1882285 0.5084768
-1.1916313 0.5184143
-1.1713822 0.5331321
-1.1274806 0.55263025
-1.0988536 0.5663241
-1.0855011 0.5742137
-1.0821774 0.58308035
-1.0888829 0.592924
-1.1042709 0.61511374
-1.1283414 0.64964944
-1.1439278 0.6875231
-1.15103 0.7287348
-1.1452309 0.76509154
-1.1265306 0.79659337
-1.1159382 0.8378659
-1.1134539 0.888909
-1.1142464 0.9632592
-1.1183156 1.0609167
-1.1336893 1.1607347
-1.1603673 1.2627133
-1.1878453 1.3294544
-1.2161236 1.3609581
-1.2359476 1.3846915
-1.247318 1.4006546
-1.2743556 1.4052458
-1.3170607 1.3984654
-1.3775244 1.3794354
-1.4557468 1.348156
-1.5160773 1.3092973
-1.5585155 1.2628592
-1.5935979 1.2148595
-1.6213241 1.165298
-1.6374458 1.1396353
-1.6419632 1.1378719
-1.6490992 1.1181877
-1.6588538 1.0805826
-1.679408 1.057599
-1.7107618 1.0492364
-1.7258513 1.036988
-1.7246763 1.0208535
-1.7032495 0.98568046
-1.6615708 0.93146867
-1.6385751 0.8964446
-1.6342621 0.8806085
-1.6402235 0.8674187
-1.6564596 0.8568752
-1.6458418 0.852448
-1.6083704 0.854137
-1.5500333 0.8463552
-1.4708307 0.8291026
-1.3732917 0.82634115
-1.2574166 0.8380711
-1.1519878 0.83769864
-1.0570053 0.8252239
-0.99100655 0.8108506
-0.9539917 0.7945788
-0.9245192 0.7844794
-0.9025891 0.78055245
-0.8938125 0.76700914
-0.8981894 0.7438495
-0.90308785 0.70810974
-0.90850806 0.6597897
-0.8957131 0.6414418
-0.8647028 0.6530661
-0.84963214 0.6660147
-0.85050094 0.6802874
-0.879024 0.6499609
-0.9352015 0.5750351
-0.9550859 0.5328093
-0.9386774 0.52328366
-0.9465608 0.5112039
-0.97873634 0.4965699
